brand,property_name,city,room_type,academic_year,duration_weeks,price_per_week,price_formatted,available,thumbnail,instalment_name,start_date,end_date,base_hub_url,scraped_at
Prestige Student Living,Paddington Citi View,London,Large Bronze Studio,2025 / 2026,29,550,£550.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/eZqpjjfMvE694pZueGMRlf3aa8q5mLOf30Oz81Sg.jpg,Paddington Citi View - Large Bronze Studio - 25/26 - 28/02 - 29wk 2026,2026-02-28,2026-09-19,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Large+Bronze+Studio&tenancyLength=29+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Large Gold Studio,2025 / 2026,14,655,£655.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/MsnCMts1ta2gtp6xcsaROqT7whc1J4KbLq8fd2fK.jpg,Paddington Citi View - Large Gold Studio - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Large+Gold+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Large Silver Studio,2025 / 2026,18,650,£650.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/OGCPsUtT8FzK3hKBjEfrN3jMfpGuxLfcZT57trSg.jpg,Paddington Citi View - Large Silver Studio - 25/26 - 28/02 - 18wk 2026,2026-02-28,2026-07-04,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Large+Silver+Studio&tenancyLength=18+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Silver Plus Studio (Balcony),2025 / 2026,8,585,£585.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/J7b56ygD0WSBC14xojVbe22rnKkFF6wr7XDy7WZ3.jpg,Paddington Citi View - Silver Plus Studio (Balcony) - 25/26 - 28/02 - 8wk 2026,2026-02-28,2026-04-25,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Silver+Plus+Studio+%28Balcony%29&tenancyLength=8+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Silver Studio,2025 / 2026,19,550,£550.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/cvVAWy8TEtMtd9XvUh2WqKtWwuHcMo5a830k8Mri.jpg,Paddington Citi View - Silver Studio - 25/26 - 28/02 - 19wk 2026,2026-02-28,2026-07-11,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Silver+Studio&tenancyLength=19+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Silver Studio,2025 / 2026,29,540,£540.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/cvVAWy8TEtMtd9XvUh2WqKtWwuHcMo5a830k8Mri.jpg,Paddington Citi View - Silver Studio - 25/26 - 28/02 - 29wk 2026,2026-02-28,2026-09-19,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Silver+Studio&tenancyLength=29+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Twin Bed Studio,2025 / 2026,19,350,£350.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/k9BDkIYnPS6jrn8L2CHlFGcB16KGhJE5TLbRUbgC.jpg,Paddington Citi View - Twin Bed Studio - 25/26 - 28/02 - 19wk 2026,2026-02-28,2026-07-11,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Twin+Bed+Studio&tenancyLength=19+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Twin Bed Studio,2025 / 2026,29,350,£350.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/k9BDkIYnPS6jrn8L2CHlFGcB16KGhJE5TLbRUbgC.jpg,Paddington Citi View - Twin Bed Studio - 25/26 - 28/02 - 29wk 2026,2026-02-28,2026-09-19,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Twin+Bed+Studio&tenancyLength=29+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Paddington Citi View,London,Twin Bed Studio,2025 / 2026,7,350,£350.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/k9BDkIYnPS6jrn8L2CHlFGcB16KGhJE5TLbRUbgC.jpg,Paddington Citi View - Twin Bed Studio - 25/26 - 28/02 - 7wk 2026,2026-02-28,2026-04-18,https://prestige.hfs.bookings.basepms.com/?city=London&property=Paddington+Citi+View&roomType=Twin+Bed+Studio&tenancyLength=7+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Plus Ensuite,2025 / 2026,14,167,£167.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9dsohKpXmNJbrSM9Sf6GK7iT8eRTq3XBpImaMLJW.jpg,Onyx - Bronze Plus Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Plus+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Plus Ensuite,2025 / 2026,20,167,£167.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9dsohKpXmNJbrSM9Sf6GK7iT8eRTq3XBpImaMLJW.jpg,Onyx - Bronze Plus Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Plus+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Studio,2025 / 2026,14,209,£209.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f80fR6JlreN2bQwnKFtCLH2slYH9Nn1NlOdzeeV5.jpg,Onyx - Bronze Studio - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Studio,2025 / 2026,20,209,£209.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f80fR6JlreN2bQwnKFtCLH2slYH9Nn1NlOdzeeV5.jpg,Onyx - Bronze Studio - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Studio,2025 / 2026,26,209,£209.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f80fR6JlreN2bQwnKFtCLH2slYH9Nn1NlOdzeeV5.jpg,Onyx - Bronze Studio - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Ensuite,2025 / 2026,14,159,£159.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/W7XcSfxFhZPJLwfxWpnkfQ23fukg1oLP7ajhsaaw.jpg,Onyx - Classic Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Ensuite,2025 / 2026,20,159,£159.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/W7XcSfxFhZPJLwfxWpnkfQ23fukg1oLP7ajhsaaw.jpg,Onyx - Classic Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Ensuite,2025 / 2026,26,159,£159.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/W7XcSfxFhZPJLwfxWpnkfQ23fukg1oLP7ajhsaaw.jpg,Onyx - Classic Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Studio,2025 / 2026,14,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/NmihubkId7vOFf79OX1IPRBOYCatRGoHmQcLQHU2.jpg,Onyx - Classic Studio - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Studio,2025 / 2026,20,199,£199.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/NmihubkId7vOFf79OX1IPRBOYCatRGoHmQcLQHU2.jpg,Onyx - Classic Studio - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Ensuite,2025 / 2026,14,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Vynqk67eSgRHO8n7SCR89A27PUnKLLxzhGxZCaeF.jpg,Onyx - Gold Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Ensuite,2025 / 2026,20,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Vynqk67eSgRHO8n7SCR89A27PUnKLLxzhGxZCaeF.jpg,Onyx - Gold Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Ensuite,2025 / 2026,26,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Vynqk67eSgRHO8n7SCR89A27PUnKLLxzhGxZCaeF.jpg,Onyx - Gold Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Plus Ensuite,2025 / 2026,14,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CZVvXoNpix276T6scDcXtFxM1MBwPsHAjwy2q3mK.jpg,Onyx - Gold Plus Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Plus+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Plus Ensuite,2025 / 2026,20,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CZVvXoNpix276T6scDcXtFxM1MBwPsHAjwy2q3mK.jpg,Onyx - Gold Plus Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Plus+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Plus Ensuite,2025 / 2026,26,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CZVvXoNpix276T6scDcXtFxM1MBwPsHAjwy2q3mK.jpg,Onyx - Gold Plus Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Plus+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Platinum Ensuite,2025 / 2026,14,185,£185.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HHV88eRDUr3oPT568zzeLCBdV7YnNA4sj8O3llKI.jpg,Onyx - Platinum Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Platinum+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Platinum Ensuite,2025 / 2026,20,185,£185.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HHV88eRDUr3oPT568zzeLCBdV7YnNA4sj8O3llKI.jpg,Onyx - Platinum Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Platinum+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Platinum Ensuite,2025 / 2026,26,185,£185.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/HHV88eRDUr3oPT568zzeLCBdV7YnNA4sj8O3llKI.jpg,Onyx - Platinum Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Platinum+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Ensuite,2025 / 2026,14,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nRmhPJOe7EX3SjMYpj3lqX8IrjMtU09kf9DUBkxe.jpg,Onyx - Silver Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Ensuite,2025 / 2026,20,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nRmhPJOe7EX3SjMYpj3lqX8IrjMtU09kf9DUBkxe.jpg,Onyx - Silver Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Ensuite,2025 / 2026,26,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/nRmhPJOe7EX3SjMYpj3lqX8IrjMtU09kf9DUBkxe.jpg,Onyx - Silver Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Plus Ensuite,2025 / 2026,14,171,£171.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lGAgw4l5E70UXvad4S3ukKsqLA2r3SImmnmNzNQr.jpg,Onyx - Silver Plus Ensuite - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Plus+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Plus Ensuite,2025 / 2026,20,171,£171.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lGAgw4l5E70UXvad4S3ukKsqLA2r3SImmnmNzNQr.jpg,Onyx - Silver Plus Ensuite - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Plus+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Plus Ensuite,2025 / 2026,26,171,£171.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/lGAgw4l5E70UXvad4S3ukKsqLA2r3SImmnmNzNQr.jpg,Onyx - Silver Plus Ensuite - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Plus+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Studio,2025 / 2026,14,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/b4OlVlzuxcmRMlNU8T709d0avPLeFC8iIE193h4a.jpg,Onyx - Silver Studio - 25/26 - 28/02 - 14wk 2026,2026-02-28,2026-06-06,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Studio,2025 / 2026,20,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/b4OlVlzuxcmRMlNU8T709d0avPLeFC8iIE193h4a.jpg,Onyx - Silver Studio - 25/26 - 28/02 - 20wk 2026,2026-02-28,2026-07-18,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Silver Studio,2025 / 2026,26,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/b4OlVlzuxcmRMlNU8T709d0avPLeFC8iIE193h4a.jpg,Onyx - Silver Studio - 25/26 - 28/02 - 26wk 2026,2026-02-28,2026-08-29,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Silver+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Ensuite,2026 / 2027,51,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/aIttIawWgP176blssgvzXbTtGpGhDS64lpHWc6ij.jpg,Onyx - Bronze Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Ensuite,2026 / 2027,45,189,£189.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/aIttIawWgP176blssgvzXbTtGpGhDS64lpHWc6ij.jpg,Onyx - Bronze Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Plus Ensuite,2026 / 2027,51,179,£179.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9dsohKpXmNJbrSM9Sf6GK7iT8eRTq3XBpImaMLJW.jpg,Onyx - Bronze Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Plus Ensuite,2026 / 2027,45,185,£185.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/9dsohKpXmNJbrSM9Sf6GK7iT8eRTq3XBpImaMLJW.jpg,Onyx - Bronze Plus Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Plus+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Studio,2026 / 2027,51,221,£221.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f80fR6JlreN2bQwnKFtCLH2slYH9Nn1NlOdzeeV5.jpg,Onyx - Bronze Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Bronze Studio,2026 / 2027,45,225,£225.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/f80fR6JlreN2bQwnKFtCLH2slYH9Nn1NlOdzeeV5.jpg,Onyx - Bronze Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Bronze+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Ensuite,2026 / 2027,51,169,£169.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/W7XcSfxFhZPJLwfxWpnkfQ23fukg1oLP7ajhsaaw.jpg,Onyx - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Ensuite,2026 / 2027,45,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/W7XcSfxFhZPJLwfxWpnkfQ23fukg1oLP7ajhsaaw.jpg,Onyx - Classic Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Studio,2026 / 2027,51,219,£219.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/NmihubkId7vOFf79OX1IPRBOYCatRGoHmQcLQHU2.jpg,Onyx - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Classic Studio,2026 / 2027,45,223,£223.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/NmihubkId7vOFf79OX1IPRBOYCatRGoHmQcLQHU2.jpg,Onyx - Classic Studio - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Ensuite,2026 / 2027,51,175,£175.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Vynqk67eSgRHO8n7SCR89A27PUnKLLxzhGxZCaeF.jpg,Onyx - Gold Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Ensuite,2026 / 2027,45,195,£195.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/Vynqk67eSgRHO8n7SCR89A27PUnKLLxzhGxZCaeF.jpg,Onyx - Gold Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Plus Ensuite,2026 / 2027,51,189,£189.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CZVvXoNpix276T6scDcXtFxM1MBwPsHAjwy2q3mK.jpg,Onyx - Gold Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Plus Ensuite,2026 / 2027,45,205,£205.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/CZVvXoNpix276T6scDcXtFxM1MBwPsHAjwy2q3mK.jpg,Onyx - Gold Plus Ensuite - 26/27 - 05/09 - 45wk 2026,2026-09-05,2027-07-17,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Plus+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
Prestige Student Living,Onyx,Birmingham,Gold Studio,2026 / 2027,51,269,£269.00,True,https://raw.githubusercontent.com/shadybaby-hub/basepms-sync/main/images/YjVa5iMd11c50CsVGDD6JY6D0iWE0BIM8UCGIn6S.jpg,Onyx - Gold Studio - 26/27 - 05/09 - 51wk 2026,2026-09-05,2027-08-28,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Onyx&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,05/06/2026 10:18
